威嚴 嚴肅、莊嚴。
威嚴 敬稱他人的尊嚴。
威嚴 使人敬畏的莊嚴氣勢。
授權 上級長官或握有權力的人，委授部屬一定的責任和事權，使在其監督下，得做擔當自主的處理和行動。
授權 普通名詞。依合約條件所獲得的使用權。
選課 選擇所欲修讀的課程。
燕麥 植物名。禾本科燕麥屬，二年生草本。葉細長，莖短硬，高約一公尺餘，花穗狀多矗立，果實繁密，可食，{[915d]}可織帽，北方多有種植。
考察 考核、視察。
歌 普通名詞。比喻有關前述對象能吸引人的紀錄。常用「…之歌」。
歌 普通名詞。接尾詞。一種詩歌體裁，屬於可以唱的韻文。
歌 合樂的曲調。
歌 一種詩歌體裁。屬於能唱的韻文。如長恨歌、子夜歌等。
歌 唱。按樂曲或節拍來發聲。
歌 普通名詞。有旋律和詞、可供人歌唱的音樂作品。常用接尾詞。
歌 頌揚。
擺明 表現得清楚。
幫手 助手、助理。
稱號 稱呼、名號。
預防針 為預防疾病發生所注射的疫苗針劑。如霍亂預防針、傷寒預防針。
不想 不去思慮。
不想 不願意、不要。
不想 想不到、出乎意料。
車隊 因同一目的而聚集成的汽、機車團隊。
麥 禾本科植物的通稱。一年生或二年生草本植物。夏月開花結實，種子可用來磨麵粉，製糖或釀酒。種類甚多，有黑麥、燕麥、小麥、大麥等。
麥 二一四部首之一。
麥 姓。如隋代有麥鐵杖。
麥 <1>之讀音。
麥 普通名詞。一種將音波轉換成電流，使聲音放大的裝置。為英語microphone的音譯。
麥 普通名詞。禾本科植物的通稱，一年生或二年生草本植物，夏月開花結實，種子可用來磨麵粉，製糖或釀酒。
麥 表不要。
麥 專有名詞。姓。
給予 給。
給予 除了本薪外附加的報酬。
合理 合乎道理、事理。
地 普通名詞。太陽系的第三顆行星。
地 陸地。
地 普通名詞。具有特定特質所描述的，或以特定地點為參考點的範圍。
地 用於副詞語尾。
地 置於「立」、「坐」、「臥」等動詞之後。相當於「著」。
地 場所。
地 普通名詞。與說話者相對，在地心引力方向，可以支撐或站立的面。
地 心意、意志的領域。
地 路程。
地 普通名詞。人類居住行走的地方。
地 表以前述動作的狀態。
地 田地、土地。
地 本質、質地、底子。
地 區域。
地 地位、位置。
地 結構助詞。用在副詞之後。
地 人類萬物棲息生長的場所。有時直接指地球。如：「大地」、「天地」、「地心」。易經．繫辭下:「仰則觀象於天，俯則觀法於地。」
歲 專有名詞。太陽系八大行星中的第五顆星。
歲 一年的穀物收成。
歲 普通名詞。生物存活的時間長度。
歲 形容每年的。
歲 年。
歲 時光。
歲 普通名詞。由過去、現在、未來所構成的連綿不斷的系統。
歲 普通名詞。時間的單位，一歲有十二個月。
歲 普通名詞。地球環繞太陽一周所需的時間。
歲 普通名詞。一年的農作物收成。
歲 計算年齡的單位。
歲 年齡。
歲 計算時間的單位，一歲有十二個月。
歲 普通名詞。比喻時代的趨勢或潮流。
歲 量詞：(1) 計算時間的單位。一歲等於一年。如：「數歲之間」。(2) 計算年齡的單位。如：「孔子活了七十三歲。」
歲 專有名詞。姓。
在 決定、依靠。
在 表後述動作進行中或持續中。
在 居所、處所。
在 前述動作的完成決定於後述事件。
在 引介時間點。
在 引介處所。
在 表示處所、位置。
在 表示時間。
在 引介觀點的所有者。
在 存、存活。
在 引介條件。
在 表示動作正在進行。
在 居於、處於。
在 等同。
在 表示範疇。
在 存在。
在 引介後述事件的範圍。
在 姓。如晉代有在育。
在 位置處於後述地點。
在 觀察。
項目 事物分類的條目。
此 說話時間相關的事件點。
此 這個。與「彼」相對。
此 前述事物的代稱。
此 斯、乃、則。
此 位置詞。離說話者或參考點較近的位置。
此 如此、這樣。
