差 形容態度惡劣的。
差 形容心理感到不舒服。
差 安排人或運輸工具到特定地點執行任務。
差 形容心理感到不舒服。
差 形容關係不親近的。
差 形容心理感到不舒服。
差 普通名詞。到特定地點執行任務的人。常用接尾詞。
差 形容心理感到不舒服。
差 缺失、錯誤。
差 不整齊、不齊一。
差 不好。
差 不整齊、不齊一。
差 普通名詞。擔任的任務或使命。
差 不整齊、不齊一。
差 被派遣去做的事。
差 不整齊、不齊一。
差 尚、略、還。
差 不整齊、不齊一。
差 普通名詞。各數值相減所得的總數。
差 不整齊、不齊一。
差 形容身體不舒服。
差 不整齊、不齊一。
差 欠缺、短少。
差 不整齊、不齊一。
差 受派遣去做事的人。
差 不整齊、不齊一。
差 數學上指兩數相減所得的數。
差 不整齊、不齊一。
差 因比較而產生區別。
差 不整齊、不齊一。
謂 把訊息說給後述對象聽。
謂 前述對象具有後述評價的屬性。
謂 以文字媒介引述或陳述訊息。
謂 前述對象具有後述評價的屬性。
謂 普通名詞。前述對象所代表的涵義概念。
謂 前述對象具有後述評價的屬性。
謂 引述後述名稱。
謂 前述對象具有後述評價的屬性。
謂 根據前述定義給予後述對象名稱。
謂 前述對象具有後述評價的屬性。
謂 以後述解釋定義前述對象。
謂 前述對象具有後述評價的屬性。
謂 道理、意義。
謂 前述對象具有後述評價的屬性。
謂 引述對前述對象的特質描述。
謂 前述對象具有後述評價的屬性。
謂 評論後述對象。
謂 前述對象具有後述評價的屬性。
謂 以口語媒介引述或陳述訊息。
謂 前述對象具有後述評價的屬性。
守 依照特定規範做事。
守 比賽時阻擋對方進攻，通常用於運動或遊戲。
守 將注意力放在特定對象上。
守 比賽時阻擋對方進攻，通常用於運動或遊戲。
守 防備保護原有的特定對象。
守 比賽時阻擋對方進攻，通常用於運動或遊戲。
守 遵行。
守 比賽時阻擋對方進攻，通常用於運動或遊戲。
守 為特定目的在特定地點停留。
守 比賽時阻擋對方進攻，通常用於運動或遊戲。
守 專有名詞。姓。
守 比賽時阻擋對方進攻，通常用於運動或遊戲。
完 畢、完成。
完 繳納。
完 完美，品德沒有缺陷。
完 繳納。
完 比喻失敗。
完 形容成份上不欠缺任何所需的組成部份。
完 盡，沒有剩餘。
完 繳納。
完 做完特定事件，達到目標。
完 表動作完成。
完 事件或狀態到特定時點終止。
完 表動作完成。
完 專有名詞。姓。
完 形容成份上不欠缺任何所需的組成部份。
局 普通名詞。設計使人上當的情況。
局 普通名詞。一個時期內的狀態。
局 量詞。計算棋類或球類等活動的單位。
局 普通名詞。一個時期內的狀態。
局 計算政府機關或團體分工辦事的單位。
局 普通名詞。一個時期內的狀態。
局 計算一場球賽中交換一次攻守的單位。
局 普通名詞。一個時期內的狀態。
局 計算棋賽場數的單位。
局 普通名詞。一個時期內的狀態。
局 圈套、陷阱。
局 普通名詞。一個時期內的狀態。
局 普通名詞。下棋比賽的結果。
局 普通名詞。一個時期內的狀態。
局 普通名詞。接尾詞。政府機關或團體分工辦事的單位。
局 普通名詞。一個時期內的狀態。
若 引介與前述事物有共同點的後述事物作為譬喻。
若 關聯連接詞。連接假設條件。
若 專有名詞。姓。
若 關聯連接詞。連接假設條件。
意 地方詞。國名，歐洲南部的國家，主要由義大利島和西西里島組成，首都為羅馬。「意大利」的簡省。
意 普通名詞。前述對象所代表的涵義概念。
意 猜測、推測。
意 普通名詞。前述對象所代表的涵義概念。
意 情趣。
意 普通名詞。前述對象所代表的涵義概念。
意 普通名詞。義大利的文化。「意大利」的簡省。
意 普通名詞。前述對象所代表的涵義概念。
意 專有名詞。治理義大利的政府。「意大利」的縮寫。
意 普通名詞。前述對象所代表的涵義概念。
意 普通名詞。對特定事件的看法或願望。
意 普通名詞。前述對象所代表的涵義概念。
意 普通名詞。想做特定事件的念頭。
意 普通名詞。前述對象所代表的涵義概念。
意 願望。
意 普通名詞。前述對象所代表的涵義概念。
意 普通名詞。因外界刺激而引發的特定心理狀態。
意 普通名詞。前述對象所代表的涵義概念。
意 普通名詞。義大利人的語文。「意大利文」的簡省。
意 普通名詞。前述對象所代表的涵義概念。
意 專有名詞。姓。
意 普通名詞。前述對象所代表的涵義概念。
意 普通名詞。比喻事物的用途或正面作用。
意 普通名詞。前述對象所代表的涵義概念。
可 但是、可是。
可 表強調後述陳述。
可 卻。
可 表強調後述陳述。
可 表對一個數量作評價。
可 表強調後述陳述。
可 和後述對象的心意相符。
可 表強調後述陳述。
可 普通名詞。含有可樂果香液的碳酸飲料。「可樂」的簡省。
可 肯定、贊成、贊同。
可 表示疑問。
可 表強調後述陳述。
可 能夠。
可 肯定、贊成、贊同。
可 美好的。
可 肯定、贊成、贊同。
可 表前述對象具有進行後述事件的條件。
可 肯定、贊成、贊同。
可 用於句中，表示加強語氣。
可 肯定、贊成、贊同。
可 普通名詞。五等第成績中的第四等，在佳之下，劣之上。
可 表強調後述陳述。
可 值得、堪。
可 肯定、贊成、贊同。
可 表連接句子的轉折語氣，用來引出命題和前文相對的句子。
可 表強調後述陳述。
可 表後述事件為聽話者可以選擇自己進行的事件之一。
可 表強調後述陳述。
可 專有名詞。姓。
可 表強調後述陳述。
反 表後述狀態改變成相反的特定狀態。
反 改變後述狀態使其成為相反的特定狀態。常用「反…為…」。
反 普通名詞。與在時間參考點的潮流抗衡而使其倒退的意見或行動。
反 改變後述狀態使其成為相反的特定狀態。常用「反…為…」。
反 普通名詞。不贊成的意見。
反 改變後述狀態使其成為相反的特定狀態。常用「反…為…」。
反 位置詞。人造物約定俗成朝下或朝後最不容易觀察到的面。
反 改變後述狀態使其成為相反的特定狀態。常用「反…為…」。
反 形容特定對象的位置是上下顛倒的。
反 改變後述狀態使其成為相反的特定狀態。常用「反…為…」。
反 翻案。
反 改變後述狀態使其成為相反的特定狀態。常用「反…為…」。
反 根據前述同類事物來推論。
反 改變後述狀態使其成為相反的特定狀態。常用「反…為…」。
反 反切。
反 改變後述狀態使其成為相反的特定狀態。常用「反…為…」。
反 將頭或身體部位轉動180度或接近180度。
反 改變後述狀態使其成為相反的特定狀態。常用「反…為…」。
反 比喻反對並反抗特定對象。
反 改變後述狀態使其成為相反的特定狀態。常用「反…為…」。
反 表特定對象的順序與預期的順序形成完全的對比。
反 改變後述狀態使其成為相反的特定狀態。常用「反…為…」。
反 形容比喻特定事件違反常規或邏輯。常用「反了」。
反 改變後述狀態使其成為相反的特定狀態。常用「反…為…」。
班 行業中的小團體。
班 行列、行次。
班 按時間分成的工作段落。
班 行列、行次。
班 普通名詞。學校學生分組的基層單位，通常使用一間固定的教室。常用接尾詞。
班 計算有固定路線，按排定時間行駛的交通工具的行駛次數的單位。
班 普通名詞。正規學校系統之外，教授特定知識或技能的場所。
班 計算有固定路線，按排定時間行駛的交通工具的行駛次數的單位。
班 普通名詞。經排定的固定工作時段。
班 計算有固定路線，按排定時間行駛的交通工具的行駛次數的單位。
班 普通名詞。軍隊編制之一，隸屬在排之下，伍之上。
班 計算有固定路線，按排定時間行駛的交通工具的行駛次數的單位。
班 計算班級的單位。
班 計算有固定路線，按排定時間行駛的交通工具的行駛次數的單位。
班 普通名詞。按同樣授課內容編成的組別。常用接尾詞。
班 計算有固定路線，按排定時間行駛的交通工具的行駛次數的單位。
班 地方詞。學校學生分組的基層單位所在的位置。
班 計算有固定路線，按排定時間行駛的交通工具的行駛次數的單位。
班 計算經排定的固定工作時段的單位。
班 計算有固定路線，按排定時間行駛的交通工具的行駛次數的單位。
班 計算具有相同性質的人群的單位。
班 計算有固定路線，按排定時間行駛的交通工具的行駛次數的單位。
班 計算軍隊中班的單位。
班 計算有固定路線，按排定時間行駛的交通工具的行駛次數的單位。
班 回、還。
班 行列、行次。
班 撤回。
班 計算有固定路線，按排定時間行駛的交通工具的行駛次數的單位。
班 地方詞。正規學校系統之外，教授特定知識或技能的場所所在的地方及其建築物。
班 計算有固定路線，按排定時間行駛的交通工具的行駛次數的單位。
班 計算按照固定時間行駛的交通工具的路線的單位。
班 行列、行次。
班 工作或學習人員的分組組別。
班 行列、行次。
班 專有名詞。姓。
班 計算有固定路線，按排定時間行駛的交通工具的行駛次數的單位。
橫 形容放肆、粗暴、不講理的。
橫 形容後述事件不在預期之中發生，通常用於負面。
橫 形容比喻在階層上沒有上下關係的。
橫 形容後述事件不在預期之中發生，通常用於負面。
橫 把直立的物體放平。
橫 形容後述事件不在預期之中發生，通常用於負面。
橫 斜眼看人露出眼白，通常表示不滿。常用「橫…一眼」。
橫 形容後述事件不在預期之中發生，通常用於負面。
橫 存在的物體位置在觀察者的橫向。
橫 形容後述事件不在預期之中發生，通常用於負面。
橫 表沒有特定方向。
橫 形容後述事件不在預期之中發生，通常用於負面。
橫 意想不到的、不正常的。
橫 形容後述事件不在預期之中發生，通常用於負面。
橫 表從距離較長的方向穿越特定規模大的地理區域。
橫 形容後述事件不在預期之中發生，通常用於負面。
橫 表順著物體短邊的方向。
橫 形容後述事件不在預期之中發生，通常用於負面。
橫 放肆、粗暴、不講理的。
橫 形容後述事件不在預期之中發生，通常用於負面。
橫 表以說話者為參考點，由右到左或由左到右的方向。
橫 形容後述事件不在預期之中發生，通常用於負面。
橫 形容比喻同一時代中涵蓋不同區域的。
橫 形容後述事件不在預期之中發生，通常用於負面。
橫 表與後述對象的通行方向垂直。
橫 形容後述事件不在預期之中發生，通常用於負面。
橫 形容以說話者為參考點，由右到左或由左到右的方向。
橫 形容後述事件不在預期之中發生，通常用於負面。
橫 使決心堅定且不計代價。常用「把心一…」。
橫 形容後述事件不在預期之中發生，通常用於負面。
荒 比喻沒有善加利用特定時段或機會。
荒 形容尚未開墾的，通常在偏遠的地方。
荒 比喻對特定對象沒有投入心力使其沒有進展。
荒 形容尚未開墾的，通常在偏遠的地方。
荒 普通名詞。被丟棄的物品。
荒 形容尚未開墾的，通常在偏遠的地方。
荒 不耕種特定土地使其不生產作物。
荒 形容尚未開墾的，通常在偏遠的地方。
荒 普通名詞。農作物收成少或沒有收成的事件。
荒 形容尚未開墾的，通常在偏遠的地方。
荒 普通名詞。接尾詞。比喻前述對象的短缺的事件。
荒 形容尚未開墾的，通常在偏遠的地方。
荒 普通名詞。尚未開墾的土地，通常在偏遠的地方。
荒 形容尚未開墾的，通常在偏遠的地方。
荒 形容土地或建築物廢棄不用。
荒 形容尚未開墾的，通常在偏遠的地方。
荒 事物嚴重缺乏的情況。
荒 形容尚未開墾的，通常在偏遠的地方。
錯 普通名詞。因犯錯而需承擔的責任。
錯 表多個型貌不一的同類對象不按特定規則排列。
錯 普通名詞。打磨玉石使其變平滑的石頭。
錯 表多個型貌不一的同類對象不按特定規則排列。
錯 比喻安排時間使特定時段內沒有事件衝突。
錯 表多個型貌不一的同類對象不按特定規則排列。
錯 不對的。
錯 壞的。
錯 普通名詞。不適當或不正確的內容或行為。
錯 壞的。
錯 岔開。
錯 壞的。
錯 表兩個以上原本相鄰的特定物體往相對方向進行後述動作。
錯 表多個型貌不一的同類對象不按特定規則排列。
錯 比喻沒有在後述物體出現的地點把握住該事件或物體。
錯 表多個型貌不一的同類對象不按特定規則排列。
錯 兩個非常靠近的物體往相對方向移動不碰上。
錯 表多個型貌不一的同類對象不按特定規則排列。
錯 專有名詞。姓。
錯 表多個型貌不一的同類對象不按特定規則排列。
折 在競爭中被打敗。
折 使特定對象形成一個角度或成弧狀。
折 普通名詞。傳統戲曲中因情節不同所劃分的段落。
折 使特定對象形成一個角度或成弧狀。
折 特定對象形成一個角度或成弧狀。
折 使特定對象形成一個角度或成弧狀。
折 普通名詞。裝訂成書籍形式的小本子。常用接尾詞。
折 使特定對象形成一個角度或成弧狀。
折 改變方向行進。
折 使特定對象形成一個角度或成弧狀。
折 普通名詞。依照一定的百分比降低原來的定價的事件。常與「打」連用。
折 使特定對象形成一個角度或成弧狀。
折 形容角度成銳角，線條不圓滑的。
折 使特定對象形成一個角度或成弧狀。
折 以後述對象換取其他等值的特定對象。
折 使特定對象形成一個角度或成弧狀。
折 普通名詞。衣物邊緣布料翻面和其他部份重疊的部位。常用接尾詞。
折 使特定對象形成一個角度或成弧狀。
折 普通名詞。折扣的單位。
折 使特定對象形成一個角度或成弧狀。
折 倒出。
折 使特定對象形成一個角度或成弧狀。
折 普通名詞。片狀物以折的方式區分出來的部份中的一個。
折 使特定對象形成一個角度或成弧狀。
折 將特定物體的其中一部份翻面，並和其他部份重疊在一起。
折 使特定對象形成一個角度或成弧狀。
折 特定物體的其中一部份翻面和其他部份重疊在一起。
折 使特定對象形成一個角度或成弧狀。
折 普通名詞。比喻前述對象的功能或價值降低的事件。常與「打」連用。
折 使特定對象形成一個角度或成弧狀。
折 使特定對象斷裂。
折 使特定對象形成一個角度或成弧狀。
折 前述金額轉換成另一幣值的價值是後述金額。
折 使特定對象形成一個角度或成弧狀。
折 用折的方式將紙張做成特定形狀的物體。
折 使特定對象形成一個角度或成弧狀。
折 損失特定對象。
折 使特定對象形成一個角度或成弧狀。
折 普通名詞。比喻特定對象的功能或價值降低的單位。
折 使特定對象形成一個角度或成弧狀。
折 身體特定部位骨頭斷裂。
折 使特定對象形成一個角度或成弧狀。
折 翻轉、迴旋。
折 使特定對象形成一個角度或成弧狀。
被 引介施事者。
被 普通名詞。棉被。
被 遮蓋、覆蓋。
被 普通名詞。棉被。
卷 量詞。計算特定機構保存的文件檔案的單位。
卷 普通名詞。接尾詞。有捲軸的書畫作品。
卷 普通名詞。考試時印有試題供考生填寫答案的卷子，常用接尾詞。
卷 普通名詞。接尾詞。有捲軸的書畫作品。
卷 量詞。計算考卷的單位。
卷 普通名詞。接尾詞。有捲軸的書畫作品。
卷 形狀卷曲的東西。
卷 普通名詞。接尾詞。有捲軸的書畫作品。
卷 量詞。計算有捲軸的書畫作品的單位。
卷 普通名詞。接尾詞。有捲軸的書畫作品。
卷 普通名詞。特定機構保存的文件檔案。
卷 普通名詞。接尾詞。有捲軸的書畫作品。
卷 量詞。計算書本的單位。
卷 普通名詞。接尾詞。有捲軸的書畫作品。
卷 普通名詞。接尾詞。纏繞在圓筒上的細長物品。
卷 普通名詞。接尾詞。有捲軸的書畫作品。
卷 普通名詞。全套出版品特定部份的單位。
卷 普通名詞。接尾詞。有捲軸的書畫作品。
卷 量詞。計算字畫書籍的單位。
卷 普通名詞。接尾詞。有捲軸的書畫作品。
卷 計算彎轉成圓筒狀的物體的單位。
卷 普通名詞。接尾詞。有捲軸的書畫作品。
卷 計算纏繞在圓筒上的細長物品的單位。
卷 普通名詞。接尾詞。有捲軸的書畫作品。
卷 指書有分卷的每一單獨部分。
